Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Adam's Singles Cheddar Cheese 200gm,,1407,8964000074008,,0,0,550.0,,1,0,0,0,1,,,,,,
Adam's Singles Buffalo Mozzarella Cheese 200gm,,1408,8964000074473,,0,0,600.0,,1,0,0,0,1,,,,,,
Blue Band MARGARINE Margarine Spread 180gm,,1409,8961102110290,,0,0,270.0,,1,0,0,0,1,,,,,,
Blue Band MARGARINE Margarine Spread 90gm,,1410,8961102110283,,0,0,140.0,,1,0,0,0,1,,,,,,
Adam's Pizza Cheese 200gm,,1411,8964000074091,,0,0,620.0,,1,0,0,0,1,,,,,,
Awaan Seets Desi Ghee 1000gm,,1412,nocode,,0,0,1300.0,,1,0,0,0,1,,,,,,
Awaan Seets Desi Ghee 500gm,,1413,nocode,,0,0,650.0,,1,0,0,0,1,,,,,,
Awaan Seets Desi Ghee 250gm,,1414,nocode,,0,0,325.0,,1,0,0,0,1,,,,,,
Omore Kulfa Ice Cream 1 Litre,,1415,8964000145371,,0,0,400.0,,1,0,0,0,1,,,,,,
Omore Mango Ice Cream 1 Litre,,1416,8964000144077,,0,0,370.0,,1,0,0,0,1,,,,,,
Omore Pista Ice Cream 1 Litre,,1417,8964000144824,,0,0,400.0,,1,0,0,0,1,,,,,,
Omore Strawberry Ice Cream 1 Litre,,1418,8964000144084,,0,0,340.0,,1,0,0,0,1,,,,,,
Omore Shahi Mango Ice Cream 1 Litre,,1419,8964000145388,,0,0,300.0,,1,0,0,0,1,,,,,,
Omore Vanilla Ice Cream 1 Litre,,1420,8964000144091,,0,0,340.0,,1,0,0,0,1,,,,,,
Omore TUTTY FRUTTY Ice Cream 1 Litre,,1421,8964000144480,,0,0,400.0,,1,0,0,0,1,,,,,,
Omore Kulfa Ice Cream 450ml,,1422,8964000144169,,0,0,250.0,,1,0,0,0,1,,,,,,
Omore Mango Ice Cream 450ml,,1423,8964000144176,,0,0,200.0,,1,0,0,0,1,,,,,,
WALL'S King Kulfa Ice Cream 1 Litre,,1424,8961014032635,,0,0,450.0,,1,0,0,0,1,,,,,,
WALL'S Chaunsa Mango Ice Cream 1 Litre,,1425,8961014008357,,0,0,420.0,,1,0,0,0,1,,,,,,
WALL'S Pista Ice Cream 1 Litre,,1426,8961014003642,,0,0,430.0,,1,0,0,0,1,,,,,,
WALL'S Strawberry Ice Cream 1 Litre,,1427,8961014051179,,0,0,420.0,,1,0,0,0,1,,,,,,
WALL'S Vanilla Ice Cream 1 Litre,,1428,8961014065565,,0,0,370.0,,1,0,0,0,1,,,,,,
WALL'S Caramel Vanilla Ice Cream 1 Litre,,1429,8961014021684,,0,0,450.0,,1,0,0,0,1,,,,,,
WALL'S King Kulfa Ice Cream 450ml,,1430,8961014015522,,0,0,290.0,,1,0,0,0,1,,,,,,
WALL'S Chaunsa Mango Ice Cream 450ml,,1431,8961014009149,,0,0,270.0,,1,0,0,0,1,,,,,,
Hico Kulfa Ice Cream 1 Litre,,1432,4426423272415,,0,0,425.0,,1,0,0,0,1,,,,,,
Hico Mango Ice Cream 1 Litre,,1433,4426423272422,,0,0,325.0,,1,0,0,0,1,,,,,,
Hico Praline Ice Cream 1 Litre,,1434,4426423272392,,0,0,425.0,,1,0,0,0,1,,,,,,
Hico Cookies & Cream Ice Cream 1 Litre,,1435,4426423272439,,0,0,425.0,,1,0,0,0,1,,,,,,
Hico Caramel 1.5 Litre,,1436,4426423272385,,0,0,845.0,,1,0,0,0,1,,,,,,
Hico Mango Ice Cream 1.5 Litre,,1437,4426423271623,,0,0,845.0,,1,0,0,0,1,,,,,,
Omore Strawberry & Vanilla Ice Cream 1.4 Litre,,1438,8964000144398,,0,0,650.0,,1,0,0,0,1,,,,,,
Hico TUTTY FRUTTY Ice Cream 1.5 Litre,,1439,4426423271661,,0,0,895.0,,1,0,0,0,1,,,,,,
Omore mango & Vanilla Ice Cream 1.4 Litre,,1440,8964000144404,,0,0,650.0,,1,0,0,0,1,,,,,,
Omore kulfa Ice Cream 1.4 Litre,,1441,8964000144732,,0,0,600.0,,1,0,0,0,1,,,,,,
WALL'S Praline Ice Cream 800ml,,1442,8961014023701,,0,0,650.0,,1,0,0,0,1,,,,,,
WALL'S Caramel Crunch & Chocolate Ice Cream 1.4 Litre,,1443,8961014051605,,0,0,800.0,,1,0,0,0,1,,,,,,
Omore Strawberry Cheesecake Cone Ice Cream 100ml,,1444,8964000144381,,0,0,120.0,,1,0,0,0,1,,,,,,
Omore Caramel Crunch Cone Ice Cream 100ml,,1445,8964000144275,,0,0,100.0,,1,0,0,0,1,,,,,,
Omore Chocolate Crispies Cone Ice Cream 100ml,,1446,8964000144268,,0,0,120.0,,1,0,0,0,1,,,,,,
Omore Vanilla Choco nuts Cone Ice Cream 100ml,,1447,8964000144121,,0,0,120.0,,1,0,0,0,1,,,,,,
Omore Vanilla Chocolate Cone Ice Cream 80ml,,1448,8964000144701,,0,0,50.0,,1,0,0,0,1,,,,,,
Omore Kulfa Cup Ice Cream 100ml,,1449,8964000144053,,0,0,70.0,,1,0,0,0,1,,,,,,
Omore Mango Cup Ice Cream 100ml,,1450,8964000144039,,0,0,70.0,,1,0,0,0,1,,,,,,
WALL'S Paddle Pop Mango 60ml,,1451,8961014017335,,0,0,40.0,,1,0,0,0,1,,,,,,
Omore Candy Pop Cup Ice Cream 60ml,,1452,8964000145975,,0,0,30.0,,1,0,0,0,1,,,,,,
WALL'S Chocolate Cornetto 100ml,,1453,8961014024517,,0,0,120.0,,1,0,0,0,1,,,,,,
WALL'S Cookies Cornetto 100ml,,1454,8961014024517,,0,0,120.0,,1,0,0,0,1,,,,,,
WALL'S Brownie Disk Cornetto 105ml,,1455,8961014032192,,0,0,160.0,,1,0,0,0,1,,,,,,
WALL'S Classico Cornetto 100ml,,1456,8961014021424,,0,0,120.0,,1,0,0,0,1,,,,,,
WALL'S Flirty Berry Cornetto 100ml,,1457,8961014014242,,0,0,120.0,,1,0,0,0,1,,,,,,
WALL'S Vanilla Caramel Disk Cornetto 105ml,,1458,8961014014198,,0,0,130.0,,1,0,0,0,1,,,,,,
WALL'S Pop Cone Cornetto 100ml,,1459,8961014023800,,0,0,60.0,,1,0,0,0,1,,,,,,
WALL'S Choco Coffee Disk Cornetto 105ml,,1460,8961014032284,,0,0,160.0,,1,0,0,0,1,,,,,,
WALL'S MAGNUM ALMOND 80ml,,1461,8961014004922,,0,0,260.0,,1,0,0,0,1,,,,,,
WALL'S DONUT ALMOND 85ml,,1462,8961014017564,,0,0,90.0,,1,0,0,0,1,,,,,,
WALL'S KK Big Slice 80ml,,1463,8961014004595,,0,0,70.0,,1,0,0,0,1,,,,,,
WALL'S Feast Caramel 80ml,,1464,8961014032178,,0,0,100.0,,1,0,0,0,1,,,,,,
WALL'S Paddle Pop Moo 55ml,,1465,8961014017595,,0,0,30.0,,1,0,0,0,1,,,,,,
WALL'S Paddle Pop LAVA 50ml,,1466,8961014024203,,0,0,40.0,,1,0,0,0,1,,,,,,
WALL'S Paddle Pop JET SPORT 50ml,,1467,8961014017748,,0,0,30.0,,1,0,0,0,1,,,,,,
WALL'S Choc Bar 50ml,,1468,8961014018486,,0,0,50.0,,1,0,0,0,1,,,,,,
Omore Shahi Mango 50ml,,1469,8964000145906,,0,0,60.0,,1,0,0,0,1,,,,,,
Hico Creamy Pop Mango 50ml,,1470,4426423270060,,0,0,60.0,,1,0,0,0,1,,,,,,
Nuggets 270gm,Breaded Selection,1471,8964000163023,,0,0,449.0,,1,0,0,0,1,,,,,,
Nuggets (E.P) 1000gm,Breaded Selection,1472,8964000163030,,0,0,1232.0,,1,0,0,0,1,,,,,,
Fun Nuggets 265gm,Breaded Selection,1473,8964000163214,,0,0,464.0,,1,0,0,0,1,,,,,,
Fun Nuggets (E.P) 795gm,Breaded Selection,1474,8964000163221,,0,0,1092.0,,1,0,0,0,1,,,,,,
Haray Bharay Nuggets (E.P) 1000gm,Breaded Selection,1475,8964000163153,,0,0,1192.0,,1,0,0,0,1,,,,,,
Chicken Tempura (E.P) 660gm,Breaded Selection,1476,8964000163078,,0,0,1182.0,,1,0,0,0,1,,,,,,
Croquettes (E.P) 1000gm,Breaded Selection,1477,8964000163054,,0,0,1232.0,,1,0,0,0,1,,,,,,
Tender Pops 260gm,Breaded Selection,1478,8964000163863,,0,0,464.0,,1,0,0,0,1,,,,,,
Tender Pops (E.P) 780gm,Breaded Selection,1479,8964000163870,,0,0,1152.0,,1,0,0,0,1,,,,,,
Feiry Finger (E.P) 780gm,Breaded Selection,1480,8964000769577,,0,0,1282.0,,1,0,0,0,1,,,,,,
Burger Patties 400gm,Breaded Selection,1481,8964000769706,,0,0,514.0,,1,0,0,0,1,,,,,,
Burger Patties (E.P) 1070gm,Breaded Selection,1482,8964000769713,,0,0,1332.0,,1,0,0,0,1,,,,,,
Combo Wings (E.P) 850gm,Breaded Selection,1483,8964000163184,,0,0,1157.0,,1,0,0,0,1,,,,,,
Thunder Fillet Breast (E.P) 550gm,Breaded Selection,1484,8964000769447,,0,0,1042.0,,1,0,0,0,1,,,,,,
KABAB TIKKI 648gm,Kabab Temptations,1485,8964000769874,,0,0,1222.0,,1,0,0,0,1,,,,,,
Seekh Kabab 205gm,Kabab Temptations,1486,8964000163122,,0,0,469.0,,1,0,0,0,1,,,,,,
Seekh Kabab (E.P) 540gm,Kabab Temptations,1487,8964000163139,,0,0,1082.0,,1,0,0,0,1,,,,,,
Chapli Kabab 300gm,Kabab Temptations,1488,8964000769881,,0,0,469.0,,1,0,0,0,1,,,,,,
Chapli Kabab (E.P) 900gm,Kabab Temptations,1489,8964000769898,,0,0,1187.0,,1,0,0,0,1,,,,,,
Shami Kabab 252gm,Kabab Temptations,1490,8964000164211,,0,0,444.0,,1,0,0,0,1,,,,,,
Shami Kabab (E.P) 648gm,Kabab Temptations,1491,8964000164228,,0,0,1047.0,,1,0,0,0,1,,,,,,
Kofta Home Style 340gm,Kabab Temptations,1492,8964000769591,,0,0,524.0,,1,0,0,0,1,,,,,,
Kofta Home Style (E.P) 850gm,Kabab Temptations,1493,8964000769607,,0,0,1297.0,,1,0,0,0,1,,,,,,
Kafta Kabab (E.P) 515gm,Kabab Temptations,1494,8964000164204,,0,0,1082.0,,1,0,0,0,1,,,,,,
Mughlai Tikka (E.P) 515gm,Kabab Temptations,1495,8964000164358,,0,0,1102.0,,1,0,0,0,1,,,,,,
CHUNKS Tikka 700gm,Tappingz 'n Fillingz,1496,8964000163191,,0,0,1172.0,,1,0,0,0,1,,,,,,
Samosa 420gm,SIGNATURE SAMOSA & SPRING ROLL,1497,8964000769331,,0,0,822.0,,1,0,0,0,1,,,,,,
iybao Glass Feeder Standard 240ml,,1498,6971233889127,,0,0,680.0,,1,0,0,0,1,,,,,,
iybao Glass Feeder The diameter 240ml,,1499,6971233889141,,0,0,670.0,,1,0,0,0,1,,,,,,
yes Glass Feeder Yellow 240ml,,1500,6985613541178,,0,0,740.0,,1,0,0,0,1,,,,,,
yes Glass Feeder Pink 240ml,,1501,6978398927169,,0,0,760.0,,1,0,0,0,1,,,,,,
yes Glass Feeder Purple 240ml,,1502,6978398927237,,0,0,760.0,,1,0,0,0,1,,,,,,
yes Glass Feeder Light Blue 240ml,,1503,6978398971988,,0,0,680.0,,1,0,0,0,1,,,,,,
Smart Baby Standard Caliber Glass Feeder 60ml ,,1504,6971233881015,,0,0,350.0,,1,0,0,0,1,,,,,,
minitree Glass Feeder Small 60ml,,1505,6970335162220,,0,0,580.0,,1,0,0,0,1,,,,,,
CONTROL 3-CH RADIO  HELICOPTER,Toys,1506,nocode,,0,0,2650.0,,1,0,0,0,1,,,,,,
FAMOUS CAR R/C 27MHz NO:6328,Toys,1507,2019091863287,,0,0,1800.0,,1,0,0,0,1,,,,,,
RACING CAR 1:16 Scale R/C NO:FD155A,Toys,1508,nocode,,0,0,2330.0,,1,0,0,0,1,,,,,,
SUPER RACING CAR 1:16 Scale NO:0855-107A,Toys,1509,nocode,,0,0,2960.0,,1,0,0,0,1,,,,,,
NAVIGATOR CAR R/C 1:16 Scale NO:AJ11-49B,Toys,1510,nocode,,0,0,2220.0,,1,0,0,0,1,,,,,,
WINNER RACING 3 R/C 1:16 Scale ,Toys,1511,nocode,,0,0,2590.0,,1,0,0,0,1,,,,,,
SIMULATE RACING R/C 1:14 Scale NO:3700-123A,Toys,1512,nocode,,0,0,3320.0,,1,0,0,0,1,,,,,,
AVENGERS R/C CAR 1:20 Scale NO:DH666-16,Toys,1513,nocode,,0,0,2140.0,,1,0,0,0,1,,,,,,
ELECTRIC STUNT SPRAY TRUCK NO:GC169-147,Toys,1514,nocode,,0,0,1900.0,,1,0,0,0,1,,,,,,
CAR MODEL R/C 1:22 Scale NO:668-140A,Toys,1515,nocode,,0,0,850.0,,1,0,0,0,1,,,,,,
motocross R/C Car 1:22 Scale No.588,Toys,1516,nocode,,0,0,2330.0,,1,0,0,0,1,,,,,,
BUILDING BLOCK 22 Pcs NO:88109-13,Toys,1517,nocode,,0,0,1050.0,,1,0,0,0,1,,,,,,
Dance Police Car NO:FW-2058A,Toys,1518,nocode,,0,0,1650.0,,1,0,0,0,1,,,,,,
Police Model R/C Car 1:20 Scale NO:SY-934,Toys,1519,nocode,,0,0,1070.0,,1,0,0,0,1,,,,,,
Discover R/C Helicopter 3.5CH NO:AK6805-0611,Toys,1520,104483,,0,0,2860.0,,1,0,0,0,1,,,,,,
AVENGERS STUNT R/C CAR 49MHz 360 Rotation,Toys,1521,nocode,,0,0,2030.0,,1,0,0,0,1,,,,,,
AIR GUN EQUIPMENT SOFT BULLET NO.971-14,Toys,1522,nocode,,0,0,1325.0,,1,0,0,0,1,,,,,,
THE AIR FORCE R/C AIRPLANE NO.PY198-16,Toys,1523,nocode,,0,0,1850.0,,1,0,0,0,1,,,,,,
Treadmill DOLL ELECTRIC ROTATION NO.DL-360,Toys,1524,nocode,,0,0,1340.0,,1,0,0,0,1,,,,,,
Music Carousel Horse Ride NO.A777-7,Toys,1525,nocode,,0,0,2750.0,,1,0,0,0,1,,,,,,
FEVER FROZEN DOLL IN ACTION NO.ZR144-1,Toys,1526,nocode,,0,0,1850.0,,1,0,0,0,1,,,,,,
Cross-Country POWER II R/C Car 1:16 Scale NO:8578-2A,Toys,1527,nocode,,0,0,2200.0,,1,0,0,0,1,,,,,,
Funny Duck 360 Rotation NO:0623,Toys,1528,nocode,,0,0,1630.0,,1,0,0,0,1,,,,,,
Stars Carriage NO:HD9028,Toys,1529,nocode,,0,0,1365.0,,1,0,0,0,1,,,,,,
Fashion Bay 5D Light NO:ZX578-8,Toys,1530,nocode,,0,0,1050.0,,1,0,0,0,1,,,,,,
Train Cartoon NO:ZR164,Toys,1531,nocode,,0,0,1770.0,,1,0,0,0,1,,,,,,
Dance ROBOT 8 ARMS NO:22120,Toys,1532,nocode,,0,0,1200.0,,1,0,0,0,1,,,,,,
Rotating ROBOT 8 ARMS NO:6678-5,Toys,1533,nocode,,0,0,1175.0,,1,0,0,0,1,,,,,,
DYNAMIC ROBOT WARRIOR NO:ZR160,Toys,1534,nocode,,0,0,1070.0,,1,0,0,0,1,,,,,,
sprint moto GS R 1200 Motorbike 1:8 Scale NO:FW-2013A,Toys,1535,nocode,,0,0,2340.0,,1,0,0,0,1,,,,,,
Anti-epidemic HERO + 360 Degree NO:99444-9,Toys,1536,nocode,,0,0,1625.0,,1,0,0,0,1,,,,,,
Exquisite Funny Bicycle NO:0486A,Toys,1537,nocode,,0,0,1830.0,,1,0,0,0,1,,,,,,
GEAR Train NO:YJ388-63,Toys,1538,nocode,,0,0,1070.0,,1,0,0,0,1,,,,,,
FROZEN Exquisite ROTATING DOLL NO:ZR145-1,Toys,1539,nocode,,0,0,1100.0,,1,0,0,0,1,,,,,,
SPIDER SENSE SPIDER-MAN ,Toys,1540,nocode,,0,0,1680.0,,1,0,0,0,1,,,,,,
UAV 6-axis Gyro Drone NO:X15,Toys,1541,nocode,,0,0,5330.0,,1,0,0,0,1,,,,,,
MUSIC BABY BELL NO:2207,Toys,1542,nocode,,0,0,1850.0,,1,0,0,0,1,,,,,,
Little Pianist NO:J66-05,Toys,1543,nocode,,0,0,2300.0,,1,0,0,0,1,,,,,,
dynamic BaBy NO:358-2,Toys,1544,nocode,,0,0,770.0,,1,0,0,0,1,,,,,,
Crazy Little Helper NO:3288-D2,Toys,1545,nocode,,0,0,1200.0,,1,0,0,0,1,,,,,,
v-max VOYAGER 6-axis Gyro QUADCOPTER Drone NO:HX756,Toys,1546,nocode,,0,0,6000.0,,1,0,0,0,1,,,,,,
Happy Family Doll House NO:132,Toys,1547,nocode,,0,0,770.0,,1,0,0,0,1,,,,,,
Beauty villa set NO:BVS-130-1,Toys,1548,nocode,,0,0,650.0,,1,0,0,0,1,,,,,,
PREDATOR LASER GUN LG 8,Toys,1549,nocode,,0,0,780.0,,1,0,0,0,1,,,,,,
FLASHING LASER GUN LG 7,Toys,1550,nocode,,0,0,760.0,,1,0,0,0,1,,,,,,
BEN 10 R/C SPORTS CAR 1:24 Scale NO:138-29B,Toys,1551,nocode,,0,0,890.0,,1,0,0,0,1,,,,,,
Fish Mippos Fishing Game 15 Pcs NO:989-A02,Toys,1552,nocode,,0,0,1020.0,,1,0,0,0,1,,,,,,
MY WATER GUN NO:9909,Toys,1553,nocode,,0,0,1200.0,,1,0,0,0,1,,,,,,
Puzzle Blocks NO:9902,Toys,1554,nocode,,0,0,1200.0,,1,0,0,0,1,,,,,,
BABY RATTLES ,Toys,1555,nocode,,0,0,540.0,,1,0,0,0,1,,,,,,
HOUSE BLOCK 58 Pcs NO:FX228,Toys,1556,6938388101351,,0,0,690.0,,1,0,0,0,1,,,,,,
Dream Kitchen ,Toys,1557,couldnotscan,,0,0,420.0,,1,0,0,0,1,,,,,,
TOYS FRUITS NO:58525,Toys,1558,nocode,,0,0,580.0,,1,0,0,0,1,,,,,,
Mama Baba Animal Toys NO:AL04-6,Toys,1559,6464652308046,,0,0,740.0,,1,0,0,0,1,,,,,,
Ring Castle with a Duck ,Toys,1560,nocode,,0,0,500.0,,1,0,0,0,1,,,,,,
Baby Concert Toy NO:D35,Toys,1561,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
PUZZLE SUDOKU NO:8008,Toys,1562,nocode,,0,0,650.0,,1,0,0,0,1,,,,,,
MUSICAL PIANO NO:B66,Toys,1563,104655,,0,0,1720.0,,1,0,0,0,1,,,,,,
Baby Rattles NO:K225D1,Toys,1564,nocode,,0,0,340.0,,1,0,0,0,1,,,,,,
Kitchen Tea Set AS318-B,Toys,1565,nocode,,0,0,370.0,,1,0,0,0,1,,,,,,
Happy Bath 3+,Toys,1566,nocode,,0,0,590.0,,1,0,0,0,1,,,,,,
ABC BLOCKS NO:2211,Toys,1567,nocode,,0,0,380.0,,1,0,0,0,1,,,,,,
POP&CO JUMBO PUFFS MEXICAN CHILLI FLAVOUR 90gm,Snacks,1568,745240202073,,0,0,120.0,,1,0,0,0,1,,,,,,
POP&CO CLASSIC CARAMEL POPCORN 80gm,Snacks,1569,745240202042,,0,0,120.0,,1,0,0,0,1,,,,,,
POP&CO CLASSIC SALTED POPCORN 40gm,Snacks,1570,745240202059,,0,0,70.0,,1,0,0,0,1,,,,,,
Popcop Corn Snacks Masala 23gm,Snacks,1571,8964000966976,,0,0,30.0,,1,0,0,0,1,,,,,,
Frities DAL MOONG 37gm,,1572,745240202226,,0,0,50.0,,1,0,0,0,1,,,,,,
POLAC Condensed Milk 1000 gm,,1573,9557366999666,,0,0,830.0,,1,0,0,0,1,,,,,,
DeChoice SLICED BLACK OLIVE 3000gm,,1574,6709025364428,,0,0,5230.0,,1,0,0,0,1,,,,,,
POLAC PINEAPPLE SLICES IN HEAVY SYRUP 3000gm,,1575,289624520105,,0,0,3830.0,,1,0,0,0,1,,,,,,
MM PINEAPPLE SLICES IN SYRUP 3000gm,,1576,7137571923339,,0,0,3830.0,,1,0,0,0,1,,,,,,
POLAC FRUIT COCKTAIL 3000gm,,1577,2063208193118,,0,0,3100.0,,1,0,0,0,1,,,,,,
Fruity FRUIT COCKTAIL 3000gm,,1578,nocode,,0,0,3100.0,,1,0,0,0,1,,,,,,
Chocolate Daana ,,1579,nocode,,0,0,700.0,,1,0,0,0,1,,,,,,
Cherry Marabba 1000 gm,,1580,nocode,,0,0,2000.0,,1,0,0,0,1,,,,,,
Shawarma Roll Paper,,1581,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
DAWN Shawarma BREAD Large 4Pcs 270gm,,1582,8964000178140,,0,0,90.0,,1,0,0,0,1,,,,,,
DAWN Shawarma BREAD Small 5Pcs 270gm,,1583,8964001123064,,0,0,90.0,,1,0,0,0,1,,,,,,
DAWN BURGER BUN 2Pcs 110gm,,1584,894559000686,,0,0,60.0,,1,0,0,0,1,,,,,,
Small Bread Simple ,,1585,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
Large Bread Simple ,,1586,nocode,,0,0,180.0,,1,0,0,0,1,,,,,,
Small Bread Milky ,,1587,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
Large Bread Milky ,,1588,nocode,,0,0,200.0,,1,0,0,0,1,,,,,,
Small Bread Brown,,1589,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
Small Bread Fruity,,1590,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
Small Rusk Slice,,1591,nocode,,0,0,110.0,,1,0,0,0,1,,,,,,
Large Bread Slice ,,1592,nocode,,0,0,200.0,,1,0,0,0,1,,,,,,
Small Rusk Gol,,1593,nocode,,0,0,110.0,,1,0,0,0,1,,,,,,
Large Bread Gol,,1594,nocode,,0,0,200.0,,1,0,0,0,1,,,,,,
Small Rusk Slice Sugar Free,,1595,nocode,,0,0,110.0,,1,0,0,0,1,,,,,,
Small Rusk Burger,,1596,nocode,,0,0,110.0,,1,0,0,0,1,,,,,,
Small Rusk Candy,,1597,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
1 Pound Fresh Cream Cake ,,1598,nocode,,0,0,450.0,,1,0,0,0,1,,,,,,
1 Pound Ice Cream Cake ,,1599,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
1 Pound Fancy Cake ,,1600,nocode,,0,0,500.0,,1,0,0,0,1,,,,,,
1 Pound Brownie Cake ,,1601,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
1 Pound Chocolate Cake ,,1602,nocode,,0,0,450.0,,1,0,0,0,1,,,,,,
1 Pound Ice Cream Chocolate Cake ,,1603,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
1 Pound Fancy Chocolate Cake ,,1604,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Special Mix Biscuits 1000 gm,,1605,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Mix Biscuits 1000 gm,,1606,nocode,,0,0,680.0,,1,0,0,0,1,,,,,,
Coconut Biscuit 1000 gm,,1607,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Almond Khatai 1000 gm,,1608,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Sada Khatai 1000 gm,,1609,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Special Peanut Biscuit 1000 gm,,1610,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Cake Rusk 1000 gm,,1611,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Chaney Waley biscuit 1000 gm,,1612,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Baqarkhani 1000 gm,,1613,nocode,,0,0,680.0,,1,0,0,0,1,,,,,,
Meethay Puff 1000 gm,,1614,nocode,,0,0,680.0,,1,0,0,0,1,,,,,,
Hard Puff 1000 gm,,1615,nocode,,0,0,680.0,,1,0,0,0,1,,,,,,
Kalwanji Stick 1000 gm,,1616,nocode,,0,0,680.0,,1,0,0,0,1,,,,,,
Tie Puff 1000 gm,,1617,nocode,,0,0,680.0,,1,0,0,0,1,,,,,,
Fruit Cake Large ,,1618,nocode,,0,0,160.0,,1,0,0,0,1,,,,,,
Fruit Cake Small,,1619,nocode,,0,0,90.0,,1,0,0,0,1,,,,,,
1 Pound Dry Almond Cake,,1620,nocode,,0,0,450.0,,1,0,0,0,1,,,,,,
Pizza S,,1621,nocode,,0,0,120.0,,1,0,0,0,1,,,,,,
Pizza M,,1622,nocode,,0,0,300.0,,1,0,0,0,1,,,,,,
Pizza L,,1623,nocode,,0,0,400.0,,1,0,0,0,1,,,,,,
Pizza XL,,1624,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Pizza XXL,,1625,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Pizza XXXL,,1626,nocode,,0,0,1500.0,,1,0,0,0,1,,,,,,
Chicken Pastry Kutlus,,1627,nocode,,0,0,180.0,,1,0,0,0,1,,,,,,
Chicken Pastry Chorus,,1628,nocode,,0,0,160.0,,1,0,0,0,1,,,,,,
Fry Sandwich,,1629,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
Chicken Tikka Stick,,1630,nocode,,0,0,180.0,,1,0,0,0,1,,,,,,
Zingur Burger,,1631,nocode,,0,0,240.0,,1,0,0,0,1,,,,,,
Cool Sandwich Chicken,,1632,nocode,,0,0,180.0,,1,0,0,0,1,,,,,,
Cool Sandwich Anday Wala,,1633,nocode,,0,0,160.0,,1,0,0,0,1,,,,,,
Chicken Paties ,,1634,nocode,,0,0,70.0,,1,0,0,0,1,,,,,,
Mix Sweets 1000 gm,,1635,nocode,,0,0,700.0,,1,0,0,0,1,,,,,,
Rus Gullay 1000 gm,,1636,nocode,,0,0,700.0,,1,0,0,0,1,,,,,,
Gulaab Jaman 1000 gm,,1637,nocode,,0,0,700.0,,1,0,0,0,1,,,,,,
Barfi 1000 gm,,1638,nocode,,0,0,740.0,,1,0,0,0,1,,,,,,
Special Rus Gullay 1000 gm,,1639,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Khoay Waley Gulaab Jaman 1000 gm,,1640,nocode,,0,0,740.0,,1,0,0,0,1,,,,,,
Khoay Waley Rus Gullay 1000 gm,,1641,nocode,,0,0,740.0,,1,0,0,0,1,,,,,,
Coconut Rus Gullay 1000 gm,,1642,nocode,,0,0,740.0,,1,0,0,0,1,,,,,,
Coconut Gulaab Jaman 1000 gm,,1643,nocode,,0,0,740.0,,1,0,0,0,1,,,,,,
Special Burfi 1000 gm,,1644,nocode,,0,0,1000.0,,1,0,0,0,1,,,,,,
Basin Pateesa 1000 gm,,1645,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Cup Pateesa 1000 gm,,1646,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Malai Qalaqand  1000 gm,,1647,nocode,,0,0,1000.0,,1,0,0,0,1,,,,,,
Qalaqand  1000 gm,,1648,nocode,,0,0,800.0,,1,0,0,0,1,,,,,,
Gaajur Halwa 1000 gm,,1649,nocode,,0,0,900.0,,1,0,0,0,1,,,,,,
Man Pasand Halwa 1000 gm,,1650,nocode,,0,0,1000.0,,1,0,0,0,1,,,,,,
Diet Halwa 1000 gm,,1651,nocode,,0,0,900.0,,1,0,0,0,1,,,,,,
Halwa Jaat 1000 gm,,1652,nocode,,0,0,900.0,,1,0,0,0,1,,,,,,
Dil Pairey 1000 gm,,1653,nocode,,0,0,880.0,,1,0,0,0,1,,,,,,
Bondi Luddu 1000 gm,,1654,nocode,,0,0,600.0,,1,0,0,0,1,,,,,,
Milki Luddu 1000 gm,,1655,nocode,,0,0,900.0,,1,0,0,0,1,,,,,,
